Online Registration Date,Lead ID,Contact ID,City
2021-05-31 00:00:00,00Q1K00001E0kXzUAJ,"",""
2021-05-31 00:00:00,00Q1K00001E0kYiUAJ,"",SURREY
2021-05-31 00:00:00,00Q1K00001E0kYYUAZ,"",""
2021-05-31 00:00:00,00Q1K00001E0kYZUAZ,"",""
2021-05-31 00:00:00,00Q1K00001E0QfDUAV,"",Burnaby
2021-05-31 00:00:00,00Q1K00001E0UhhUAF,"",""
2021-05-31 00:00:00,00Q1K00001E0V72UAF,"",Van
2021-05-31 00:00:00,00Q1K00001E0V7RUAV,"",SURREY
2021-05-31 00:00:00,00Q1K00001E0Xm3UAF,"",""
2021-05-31 00:00:00,00Q4100000ioEa4EAE,"",Dubai
2021-05-31 00:00:00,00Q4100000ioEd0EAE,"",""
2021-05-31 00:00:00,00Q4100000ioEfTEAU,0031K00003294bYQAQ,""
2021-05-31 00:00:00,00Q4100000ioEoAEAU,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioEUSEA2,"",West Vancouver
2021-05-31 00:00:00,00Q4100000ioEUsEAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioEV3EAM,"",""
2021-05-31 00:00:00,00Q4100000ioF1dEAE,0031K0000358WHuQAM,Terrace
2021-05-31 00:00:00,00Q4100000ioF2HEAU,"",Newport Beach
2021-05-31 00:00:00,00Q4100000ioF48EAE,"",""
2021-05-31 00:00:00,00Q4100000ioF4BEAU,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioF6tEAE,"",""
2021-05-31 00:00:00,00Q4100000ioF9HEAU,"",""
2021-05-31 00:00:00,00Q4100000ioFaDEAU,"",""
2021-05-31 00:00:00,00Q4100000ioFAUEA2,0031K00003292P1QAI,New Westminster
2021-05-31 00:00:00,00Q4100000ioFBLEA2,"",Langley
2021-05-31 00:00:00,00Q4100000ioFBqEAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioFC2EAM,"",""
2021-05-31 00:00:00,00Q4100000ioFcSEAU,0034100001nTtckAAC,Richmond
2021-05-31 00:00:00,00Q4100000ioFDGEA2,"",""
2021-05-31 00:00:00,00Q4100000ioFFzEAM,"",""
2021-05-31 00:00:00,00Q4100000ioFfZEAU,"",""
2021-05-31 00:00:00,00Q4100000ioFJfEAM,"",Port Coquitlam
2021-05-31 00:00:00,00Q4100000ioFNjEAM,"",Langley
2021-05-31 00:00:00,00Q4100000ioFPiEAM,"",White Rock
2021-05-31 00:00:00,00Q4100000ioFptEAE,"",Langley
2021-05-31 00:00:00,00Q4100000ioFskEAE,"",""
2021-05-31 00:00:00,00Q4100000ioFy7EAE,0031K0000328zeuQAA,Vancouver
2021-05-31 00:00:00,00Q4100000ioG1tEAE,"",""
2021-05-31 00:00:00,00Q4100000ioG1YEAU,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioG28EAE,"",SURREY
2021-05-31 00:00:00,00Q4100000ioG2vEAE,0031K0000328uACQAY,Burnaby
2021-05-31 00:00:00,00Q4100000ioG38EAE,"",Abbotsford
2021-05-31 00:00:00,00Q4100000ioG5KEAU,"",Burnaby
2021-05-31 00:00:00,00Q4100000ioGbwEAE,0031K0000328hV4QAI,""
2021-05-31 00:00:00,00Q4100000ioGcdEAE,"",""
2021-05-31 00:00:00,00Q4100000ioGcFEAU,"",""
2021-05-31 00:00:00,00Q4100000ioGFBEA2,"",""
2021-05-31 00:00:00,00Q4100000ioGFXEA2,"",""
2021-05-31 00:00:00,00Q4100000ioGj3EAE,"",Calgary
2021-05-31 00:00:00,00Q4100000ioGKpEAM,"",""
2021-05-31 00:00:00,00Q4100000ioGmBEAU,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioGonEAE,0031K00003292iUQAQ,""
2021-05-31 00:00:00,00Q4100000ioGPFEA2,"",Victoria
2021-05-31 00:00:00,00Q4100000ioGR3EAM,"",""
2021-05-31 00:00:00,00Q4100000ioGRBEA2,"",Victoria
2021-05-31 00:00:00,00Q4100000ioGS8EAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioHCcEAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioHCwEAM,"",""
2021-05-31 00:00:00,00Q4100000ioHe8EAE,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioHgCEAU,"",Coquitlam
2021-05-31 00:00:00,00Q4100000ioHhSEAU,"",SURREY
2021-05-31 00:00:00,00Q4100000ioHilEAE,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioHj2EAE,"",""
2021-05-31 00:00:00,00Q4100000ioHjNEAU,"",""
2021-05-31 00:00:00,00Q4100000ioHMHEA2,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioHMMEA2,0031K00003292pzQAA,""
2021-05-31 00:00:00,00Q4100000ioHP3EAM,"",SURREY
2021-05-31 00:00:00,00Q4100000ioHPwEAM,"",Burnaby
2021-05-31 00:00:00,00Q4100000ioHQkEAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioHR3EAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioHSvEAM,"",Squamish
2021-05-31 00:00:00,00Q4100000ioHt3EAE,"",Edmonton
2021-05-31 00:00:00,00Q4100000ioHtWEAU,"",Burnaby
2021-05-31 00:00:00,00Q4100000ioI2BEAU,"",""
2021-05-31 00:00:00,00Q4100000ioI2fEAE,"",New  Westminster
2021-05-31 00:00:00,00Q4100000ioI4tEAE,"",""
2021-05-31 00:00:00,00Q4100000ioI8tEAE,"",Richmond
2021-05-31 00:00:00,00Q4100000ioIaUEAU,"",Singapore
2021-05-31 00:00:00,00Q4100000ioIElEAM,"",New Westminster
2021-05-31 00:00:00,00Q4100000ioIgsEAE,"",""
2021-05-31 00:00:00,00Q4100000ioIjrEAE,"",""
2021-05-31 00:00:00,00Q4100000ioIPuEAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioIR3EAM,"",Winnipeg
2021-05-31 00:00:00,00Q4100000ioIU7EAM,"",Port Coquitlam
2021-05-31 00:00:00,00Q4100000ioIv8EAE,"",""
2021-05-31 00:00:00,00Q4100000ioIYHEA2,0031K0000328iMNQAY,Richmond
2021-05-31 00:00:00,00Q4100000ioJ2vEAE,"",""
2021-05-31 00:00:00,00Q4100000ioJ4sEAE,"",""
2021-05-31 00:00:00,00Q4100000ioJ82EAE,"",""
2021-05-31 00:00:00,00Q4100000ioJ8fEAE,"",Burnaby
2021-05-31 00:00:00,00Q4100000ioJ92EAE,"",""
2021-05-31 00:00:00,00Q4100000ioJahEAE,"",Prince George
2021-05-31 00:00:00,00Q4100000ioJCMEA2,"",New Westminster
2021-05-31 00:00:00,00Q4100000ioJDiEAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioJhIEAU,"",""
2021-05-31 00:00:00,00Q4100000ioJjHEAU,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioJPhEAM,"",""
2021-05-31 00:00:00,00Q4100000ioJsUEAU,"",""
2021-05-31 00:00:00,00Q4100000ioJVSEA2,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioJx7EAE,"",""
2021-05-31 00:00:00,00Q4100000ioJxSEAU,"",SURREY
2021-05-31 00:00:00,00Q4100000ioK2hEAE,"",West Vancouver
2021-05-31 00:00:00,00Q4100000ioK2nEAE,"",Richmond
2021-05-31 00:00:00,00Q4100000ioKDfEAM,"",Phoenix
2021-05-31 00:00:00,00Q4100000ioKDQEA2,"",""
2021-05-31 00:00:00,00Q4100000ioKdVEAU,"",Kirkland
2021-05-31 00:00:00,00Q4100000ioKefEAE,"",Victoria
2021-05-31 00:00:00,00Q4100000ioKEGEA2,"",BBY
2021-05-31 00:00:00,00Q4100000ioKHuEAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioKiBEAU,"",""
2021-05-31 00:00:00,00Q4100000ioKjXEAU,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioKlREAU,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioKm0EAE,"",""
2021-05-31 00:00:00,00Q4100000ioKMVEA2,"",SURREY
2021-05-31 00:00:00,00Q4100000ioKMwEAM,"",Richmond
2021-05-31 00:00:00,00Q4100000ioKpeEAE,"",Richmond
2021-05-31 00:00:00,00Q4100000ioKqKEAU,"",SURREY
2021-05-31 00:00:00,00Q4100000ioKSIEA2,"",""
2021-05-31 00:00:00,00Q4100000ioKTlEAM,"",Calgary
2021-05-31 00:00:00,00Q4100000ioKuBEAU,"",""
2021-05-31 00:00:00,00Q4100000ioKVGEA2,"",SURREY
2021-05-31 00:00:00,00Q4100000ioKvJEAU,0031K0000328wekQAA,""
2021-05-31 00:00:00,00Q4100000ioKVkEAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioKwsEAE,"",SURREY
2021-05-31 00:00:00,00Q4100000ioKymEAE,"",""
2021-05-31 00:00:00,00Q4100000ioKZiEAM,0031K000032928ZQAQ,Vancouver
2021-05-31 00:00:00,00Q4100000ioKzWEAU,"",""
2021-05-31 00:00:00,00Q4100000ioL3qEAE,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioL4AEAU,"",""
2021-05-31 00:00:00,00Q4100000ioL5iEAE,"",""
2021-05-31 00:00:00,00Q4100000ioL6UEAU,"",""
2021-05-31 00:00:00,00Q4100000ioLDIEA2,"",""
2021-05-31 00:00:00,00Q4100000ioLDOEA2,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioLe8EAE,"",""
2021-05-31 00:00:00,00Q4100000ioLEgEAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioLH4EAM,"",PORT MOODY
2021-05-31 00:00:00,00Q4100000ioLJhEAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioLJNEA2,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioLkkEAE,"",Coquitlam
2021-05-31 00:00:00,00Q4100000ioLlVEAU,"",Burnaby
2021-05-31 00:00:00,00Q4100000ioLm2EAE,0031K0000328zV9QAI,Burnaby
2021-05-31 00:00:00,00Q4100000ioLRcEAM,"",Richmond
2021-05-31 00:00:00,00Q4100000ioM0oEAE,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioM1cEAE,"",""
2021-05-31 00:00:00,00Q4100000ioM1KEAU,"",New Westminster
2021-05-31 00:00:00,00Q4100000ioM43EAE,"",""
2021-05-31 00:00:00,00Q4100000ioM8VEAU,"",Calgary
2021-05-31 00:00:00,00Q4100000ioM9REAU,0031K00003294bOQAQ,""
2021-05-31 00:00:00,00Q4100000ioMbBEAU,"",""
2021-05-31 00:00:00,00Q4100000ioMcVEAU,"",SURREY
2021-05-31 00:00:00,00Q4100000ioMd8EAE,0031K0000328fa2QAA,West Vancouver
2021-05-31 00:00:00,00Q4100000ioMetEAE,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioMfXEAU,"",Burnaby
2021-05-31 00:00:00,00Q4100000ioMgNEAU,"",""
2021-05-31 00:00:00,00Q4100000ioMkIEAU,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioMPGEA2,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioMR7EAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioMSwEAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioMT9EAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioMw7EAE,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioMXtEAM,"",Burnaby
2021-05-31 00:00:00,00Q4100000ioMxWEAU,"",hope
2021-05-31 00:00:00,00Q4100000ioMykEAE,"",Richmond
2021-05-31 00:00:00,00Q4100000ioMypEAE,"",""
2021-05-31 00:00:00,00Q4100000ioMYtEAM,"",Burnaby
2021-05-31 00:00:00,00Q4100000ioMzOEAU,"",Langley
2021-05-31 00:00:00,00Q4100000ioN22EAE,"",Burnaby
2021-05-31 00:00:00,00Q4100000ioN5oEAE,"",""
2021-05-31 00:00:00,00Q4100000ioN79EAE,"",Coquitlam
2021-05-31 00:00:00,00Q4100000ioNbkEAE,"",""
2021-05-31 00:00:00,00Q4100000ioNbmEAE,"",Burnaby
2021-05-31 00:00:00,00Q4100000ioNEnEAM,"",""
2021-05-31 00:00:00,00Q4100000ioNfdEAE,"",Whistler
2021-05-31 00:00:00,00Q4100000ioNfGEAU,"",""
2021-05-31 00:00:00,00Q4100000ioNFkEAM,"",""
2021-05-31 00:00:00,00Q4100000ioNgQEAU,"",Burnaby
2021-05-31 00:00:00,00Q4100000ioNHyEAM,"",Victoria
2021-05-31 00:00:00,00Q4100000ioNkXEAU,"",La Jolla
2021-05-31 00:00:00,00Q4100000ioNNdEAM,"",SURREY
2021-05-31 00:00:00,00Q4100000ioNONEA2,"",""
2021-05-31 00:00:00,00Q4100000ioNrlEAE,"",New  Westminster
2021-05-31 00:00:00,00Q4100000ioNRlEAM,"",""
2021-05-31 00:00:00,00Q4100000ioNugEAE,"",Burnaby
2021-05-31 00:00:00,00Q4100000ioO1zEAE,"",Vancouver
2021-05-31 00:00:00,00Q4100000ioO46EAE,"",""
2021-05-31 00:00:00,00Q4100000ioO5cEAE,"",""
2021-05-31 00:00:00,00Q4100000ioO6IEAU,"",""
2021-05-31 00:00:00,00Q4100000lEK37EAG,"",Vancouver
2021-05-31 00:00:00,00Q4100000lEzcNEAS,"",Vancouver
2021-05-31 00:00:00,00Q4100000lF0xLEAS,"",Vancouver
2021-05-31 00:00:00,00Q4100000lFJEpEAO,"",""
2021-05-31 00:00:00,00Q4100000lFKLXEA4,"",Coquitlam
2021-05-31 00:00:00,00Q4100000lFLx3EAG,"",Vancouver
2021-05-31 00:00:00,00Q4100000mehcAEAQ,"",Vancouver
2021-05-31 00:00:00,00Q4100000mGubwEAC,"",Vancouver
2021-05-31 00:00:00,00Q4100000nsAdYEAU,0031K0000328pvsQAA,Burnaby
2021-05-31 00:00:00,00Q4100000nsdE4EAI,"",Richmond
2021-05-31 00:00:00,00Q4100000nseSREAY,"",North Vancouver
2021-05-31 00:00:00,00Q4100000nsgx5EAA,"",Vancouver
2021-05-31 00:00:00,00Q4100000nsjDGEAY,"",""
2021-05-31 00:00:00,00Q4100000nsS6lEAE,"",Vancouver
2021-05-31 00:00:00,00Q4100000ntW9vEAE,"",Vancouver
2021-05-31 00:00:00,00Q4100000oimi8EAA,"",North Vancouver
2021-05-31 00:00:00,00Q4100000ojHo4EAE,"",Hong Kong
2021-05-31 00:00:00,00Q4100000ojrigEAA,"",""
2021-05-31 00:00:00,00Q4100000pHNysEAG,"",""
2021-05-31 00:00:00,00Q4100000pIEv9EAG,"",""
2021-05-31 00:00:00,00Q4100000pIWdtEAG,"",Vancouver
2021-05-31 00:00:00,00Q4100000qHAjVEAW,"",Vancouver
2021-05-31 00:00:00,00Q4100000qHqGFEA0,"",""
2021-05-31 00:00:00,00Q4100000qJc2wEAC,"",""
2021-05-31 00:00:00,00Q4100000qKD15EAG,"",Vancouver
2021-05-31 00:00:00,00Q4100000qKiOrEAK,"",""
2021-05-31 00:00:00,00Q4100000r7DaVEAU,"",SURREY
2021-05-31 00:00:00,00Q4100000r7xVnEAI,"",Vancouver
2021-05-31 00:00:00,00Q4100000r8DJwEAM,"",""
2021-05-31 00:00:00,00Q4100000r9JdUEAU,"",Vancouver
2021-05-31 00:00:00,00Q4100000ryCmtEAE,"",Vancouver
2021-05-31 00:00:00,00Q4100000ryDTFEA2,"",""
2021-05-31 00:00:00,00Q4100000ryP1JEAU,"",Kelowna
2021-05-31 00:00:00,00Q4100000rz2jOEAQ,"",Vancouver
2021-05-31 00:00:00,00Q4100000rzeCWEAY,"",Vancouver
2021-05-31 00:00:00,00Q4100000rzJtaEAE,"",Vancouver
2021-05-31 00:00:00,00Q4100000s05DxEAI,"",Richmond
2021-05-31 00:00:00,00Q4100000sgCKoEAM,"",Vancouver
2021-05-31 00:00:00,00Q4100000shP5VEAU,"",Vancouver
2021-05-31 00:00:00,00Q4100000tfcHFEAY,"",Vancouver
2021-05-31 00:00:00,00Q4100000tffMDEAY,"",Richmond
2021-05-31 00:00:00,00Q4100000tfs0hEAA,"",""
2021-05-31 00:00:00,00Q4100000tg6XzEAI,"",""
2021-05-31 00:00:00,00Q4100000v0xAJEAY,"",""
2021-05-31 00:00:00,00Q4100000v1AkLEAU,"",Vancouver
2021-05-31 00:00:00,00Q4100000v20DLEAY,"",""
2021-05-31 00:00:00,00Q4100000v3KjYEAU,"",Vancouver
2021-05-31 00:00:00,00Q4100000v4FQHEA2,0031K0000356gOtQAI,""
2021-05-31 00:00:00,00Q4100000v4xeMEAQ,"",Vancouver
2021-05-31 00:00:00,00Q4100000v4ywXEAQ,"",Burnaby
2021-05-31 00:00:00,00Q4100000v4z0sEAA,"",Brossard
2021-05-31 00:00:00,00Q4100000wIdhdEAC,0031K0000328zmhQAA,SURREY
2021-05-31 00:00:00,00Q4100000wIdYIEA0,"",Delta
2021-05-31 00:00:00,00Q4100000wIvQbEAK,"",Vancouver
2021-05-31 00:00:00,00Q4100000wJC3BEAW,"",Vancouver
2021-05-31 00:00:00,00Q4100000wJva1EAC,"",SURREY
2021-05-31 00:00:00,00Q4100000wJxEBEA0,"",North Vancouver
2021-05-31 00:00:00,00Q4100000wKEMWEA4,"",Vancouver
2021-05-31 00:00:00,00Q4100000wKPXWEA4,"",Vancouver
2021-05-31 00:00:00,00Q4100000wLNBaEAO,"",New  Westminster
2021-05-31 00:00:00,00Q4100000wLVR8EAO,"","Calgary, Canada"
2021-05-31 00:00:00,00Q4100000wLX3DEAW,0031K000032926TQAQ,Vancouver
2021-05-31 00:00:00,00Q4100000wM6VsEAK,"",Vancouver
2021-05-31 00:00:00,00Q4100000wMCd7EAG,"",Burnaby
2021-05-31 00:00:00,00Q4100000xNkx9EAC,"",Vancouver
2021-05-31 00:00:00,00Q4100000xNl3HEAS,"",Vancouver
2021-05-31 00:00:00,00Q4100000xO1KsEAK,"",""
2021-05-31 00:00:00,00Q4100000xOJHEEA4,"",""
2021-05-31 00:00:00,00Q4100000xOKKOEA4,"",""
2021-05-31 00:00:00,00Q4100000xOOjPEAW,0031K00003295pqQAA,Coquitlam
2021-05-31 00:00:00,00Q4100000xPHjSEAW,"",""
2021-05-31 00:00:00,00Q4100000xPX9BEAW,0031K00003292twQAA,Burnaby
2021-05-31 00:00:00,00Q4100000xQiWAEA0,"",Vancouver
2021-05-31 00:00:00,00Q4100000yTmvCEAS,"",Vancouver
2021-05-31 00:00:00,00Q4100000yUUPHEA4,"",Milton
2021-05-31 00:00:00,00Q4100000yV9nHEAS,"",Richmond
2021-05-31 00:00:00,00Q4100000yVZT6EAO,"",Viet Nam
2021-06-01 00:00:00,"",0031K00002avu3fQAA,SURREY
2021-06-01 00:00:00,"",0031K00002bNymgQAC,Burnaby
2021-06-01 00:00:00,"",0031K00002fm1v2QAA,Burnaby
2021-06-01 00:00:00,"",0031K00002u2b9PQAQ,""
2021-06-01 00:00:00,"",0031K00002wdW06QAE,Vancouver
2021-06-01 00:00:00,"",0031K00002wfjqkQAA,West Vancouver
2021-06-01 00:00:00,"",0031K00002wg0vJQAQ,Richmond
2021-06-01 00:00:00,"",0031K00002zbGeJQAU,""
2021-06-01 00:00:00,"",0031K00002zbjZjQAI,Richmond
2021-06-01 00:00:00,"",0031K00002zfEeXQAU,Richmond
2021-06-01 00:00:00,"",0034100001mjyfRAAQ,Vancouver
2021-06-01 00:00:00,"",0034100001mjyr7AAA,Vancouver
2021-06-01 00:00:00,"",0034100001mjz57AAA,SURREY
2021-06-01 00:00:00,"",0034100001mjzaTAAQ,Vancouver
2021-06-01 00:00:00,"",0034100001mjzBoAAI,Vancouver
2021-06-01 00:00:00,"",0034100001mjzGfAAI,Winnipeg
2021-06-01 00:00:00,"",0034100001mjzKjAAI,Burnaby
2021-06-01 00:00:00,"",0034100001mjzVTAAY,Burnaby
2021-06-01 00:00:00,"",0034100001nTtHnAAK,Richmond
2021-06-01 00:00:00,"",0034100001nTtLZAA0,Burnaby
2021-06-01 00:00:00,"",0034100001nTtQgAAK,Vancouver
2021-06-01 00:00:00,"",0034100001nTtSzAAK,Richmond
2021-06-01 00:00:00,"",0034100001nTtVnAAK,Richmond
2021-06-01 00:00:00,"",0034100002GUvgmAAD,Vancouver
2021-06-01 00:00:00,"",0034100002GUwRDAA1,Burnaby
2021-06-01 00:00:00,"",0034100002J3qYPAAZ,Victoria
2021-06-01 00:00:00,"",0034100002M0fndAAB,Vancouver
2021-06-01 00:00:00,"",0034100002Ucrp0AAB,Vancouver
2021-06-01 00:00:00,00Q1K00000yzV5PUAU,"",Richmond
2021-06-01 00:00:00,00Q1K000010N5HRUA0,"",Vancouver
2021-06-01 00:00:00,00Q1K000010OGCgUAO,"",SURREY
2021-06-01 00:00:00,00Q1K0000110awKUAQ,"",""
2021-06-01 00:00:00,00Q1K0000110PpnUAE,"",""
2021-06-01 00:00:00,00Q1K000013jVdxUAE,"",Surrey BC
2021-06-01 00:00:00,00Q1K00001981wqUAA,"",Whistler
2021-06-01 00:00:00,00Q1K00001AOyHNUA1,"",""
2021-06-01 00:00:00,00Q1K00001APvQnUAL,"",""
2021-06-01 00:00:00,00Q1K00001BHTCbUAP,"",""
2021-06-01 00:00:00,00Q1K00001BJ9zzUAD,"",""
2021-06-01 00:00:00,00Q1K00001BJPRJUA5,"",Burnaby
2021-06-01 00:00:00,00Q1K00001BJy4pUAD,"",""
2021-06-01 00:00:00,00Q1K00001BJylzUAD,"",Vancouver
2021-06-01 00:00:00,00Q1K00001CchX7UAJ,"",""
2021-06-01 00:00:00,00Q1K00001Cct3MUAR,"",""
2021-06-01 00:00:00,00Q1K00001Cd20ZUAR,"",""
2021-06-01 00:00:00,00Q1K00001CdfJyUAJ,"",Richmond
2021-06-01 00:00:00,00Q1K00001CdNIPUA3,"",""
2021-06-01 00:00:00,00Q1K00001Cdo5hUAB,"",""
2021-06-01 00:00:00,00Q1K00001CdVy6UAF,"",""
2021-06-01 00:00:00,00Q1K00001Ce5f2UAB,0031K000032AfZPQA0,Vancouver
2021-06-01 00:00:00,00Q1K00001CeQGQUA3,"",""
2021-06-01 00:00:00,00Q1K00001CeXVGUA3,"",""
2021-06-01 00:00:00,00Q1K00001Cf6FfUAJ,"",""
2021-06-01 00:00:00,00Q1K00001CffvAUAR,0031K0000358km9QAA,Vancouver
2021-06-01 00:00:00,00Q1K00001CfmkEUAR,"",""
2021-06-01 00:00:00,00Q1K00001CfotVUAR,"",""
2021-06-01 00:00:00,00Q1K00001CfyLcUAJ,"",""
2021-06-01 00:00:00,00Q1K00001DxmcpUAB,"",""
2021-06-01 00:00:00,00Q1K00001Dxq0JUAR,"",""
2021-06-01 00:00:00,00Q1K00001Dy5PfUAJ,"",""
2021-06-01 00:00:00,00Q1K00001DzroMUAR,"",""
2021-06-01 00:00:00,00Q1K00001DzSZ5UAN,"",""
2021-06-01 00:00:00,00Q1K00001E0khBUAR,"",""
2021-06-01 00:00:00,00Q1K00001E0kiTUAR,"",""
2021-06-01 00:00:00,00Q1K00001E0kzEUAR,"",""
2021-06-01 00:00:00,00Q1K00001E0lbyUAB,"",Vancouver
2021-06-01 00:00:00,00Q1K00001E0ledUAB,"",""
2021-06-01 00:00:00,00Q1K00001E0lgoUAB,"",""
2021-06-01 00:00:00,00Q1K00001E0lJUUAZ,"",""
2021-06-01 00:00:00,00Q1K00001E0lOyUAJ,"",""
2021-06-01 00:00:00,00Q1K00001E0micUAB,"",""
2021-06-01 00:00:00,00Q1K00001E0n6UUAR,"",""
2021-06-01 00:00:00,00Q1K00001E0nabUAB,"",Port Coquitlam
2021-06-01 00:00:00,00Q1K00001E0nalUAB,"",""
2021-06-01 00:00:00,00Q1K00001E0nTLUAZ,"",""
2021-06-01 00:00:00,00Q1K00001E0nU4UAJ,"",Burnaby
2021-06-01 00:00:00,00Q1K00001E0nWeUAJ,"",""
2021-06-01 00:00:00,00Q1K00001E0nYVUAZ,"",""
2021-06-01 00:00:00,00Q1K00001E0nZOUAZ,"",""
2021-06-01 00:00:00,00Q4100000ioF4KEAU,"",Vancouver
2021-06-01 00:00:00,00Q4100000ioFBgEAM,"",Vancouver
2021-06-01 00:00:00,00Q4100000ioFCnEAM,"",SURREY
2021-06-01 00:00:00,00Q4100000ioGd4EAE,"",North Vancouver
2021-06-01 00:00:00,00Q4100000ioGenEAE,"",""
2021-06-01 00:00:00,00Q4100000ioGX5EAM,"",""
2021-06-01 00:00:00,00Q4100000ioHS6EAM,"",Whistler
2021-06-01 00:00:00,00Q4100000ioHuTEAU,"",Burnaby
2021-06-01 00:00:00,00Q4100000ioJIlEAM,"",Burnaby
2021-06-01 00:00:00,00Q4100000ioJMzEAM,"","Burnaby, B.C."
2021-06-01 00:00:00,00Q4100000ioJP8EAM,"",Vancouver
2021-06-01 00:00:00,00Q4100000ioJROEA2,"",Richmond
2021-06-01 00:00:00,00Q4100000ioK19EAE,"",""
2021-06-01 00:00:00,00Q4100000ioKByEAM,"",Vancouver
2021-06-01 00:00:00,00Q4100000ioKLKEA2,"",""
2021-06-01 00:00:00,00Q4100000ioLR0EAM,"",""
2021-06-01 00:00:00,00Q4100000ioLY5EAM,"",""
2021-06-01 00:00:00,00Q4100000ioM3aEAE,"",""
2021-06-01 00:00:00,00Q4100000ioMqoEAE,"",Victoria
2021-06-01 00:00:00,00Q4100000ioNr8EAE,"",""
2021-06-01 00:00:00,00Q4100000nsjp0EAA,"",Vancouver
2021-06-01 00:00:00,00Q4100000ojxyVEAQ,"",Squamish
2021-06-01 00:00:00,00Q4100000r8vpOEAQ,"",Vancouver
2021-06-01 00:00:00,00Q4100000s0Av1EAE,"",Vancouver
2021-06-01 00:00:00,00Q4100000s0vtCEAQ,"",SURREY
2021-06-01 00:00:00,00Q4100000tgDdeEAE,"",""
2021-06-01 00:00:00,00Q4100000v3mZREAY,"",Vancouver
2021-06-01 00:00:00,00Q4100000wM0O7EAK,"",New Westminster
2021-06-01 00:00:00,00Q4100000xONuxEAG,"",""
2021-06-02 00:00:00,"",0031K00002awdTuQAI,Richmond
2021-06-02 00:00:00,"",0031K00002bOD5QQAW,""
2021-06-02 00:00:00,"",0031K00002e2wHzQAI,""
2021-06-02 00:00:00,"",0031K00002wdul2QAA,""
2021-06-02 00:00:00,"",0031K00002zd4SxQAI,Vancouver
2021-06-02 00:00:00,"",0031K0000326bYIQAY,""
2021-06-02 00:00:00,"",0034100001mjzcGAAQ,Burnaby
2021-06-02 00:00:00,"",0034100001mjzEKAAY,SURREY
2021-06-02 00:00:00,"",0034100001mk1phAAA,Vancouver
2021-06-02 00:00:00,"",00341000022LairAAC,Vancouver
2021-06-02 00:00:00,"",0034100002GUtE7AAL,Vancouver
2021-06-02 00:00:00,"",0034100002GUuwDAAT,Vancouver
2021-06-02 00:00:00,00Q1K0000199NRCUA2,"",Squamish
2021-06-02 00:00:00,00Q1K00001AOyAQUA1,"",""
2021-06-02 00:00:00,00Q1K00001BIfzsUAD,"",""
2021-06-02 00:00:00,00Q1K00001BK1crUAD,"",Vancouver
2021-06-02 00:00:00,00Q1K00001CcsPAUAZ,"",""
2021-06-02 00:00:00,00Q1K00001CdgC2UAJ,"",Coquitlam
2021-06-02 00:00:00,00Q1K00001CdpTVUAZ,"",""
2021-06-02 00:00:00,00Q1K00001CfnjvUAB,"",""
2021-06-02 00:00:00,00Q1K00001DyFKAUA3,"",""
2021-06-02 00:00:00,00Q1K00001E0ocEUAR,"",""
2021-06-02 00:00:00,00Q1K00001E0oxrUAB,"",""
2021-06-02 00:00:00,00Q1K00001E0p07UAB,"",""
2021-06-02 00:00:00,00Q1K00001E0pHvUAJ,"",""
2021-06-02 00:00:00,00Q1K00001E0pYCUAZ,"",""
2021-06-02 00:00:00,00Q1K00001E0qxDUAR,"",""
2021-06-02 00:00:00,00Q1K00001E0qyBUAR,"",Coquitlam
